layer,position,neuron,attribution,edge_in_count,edge_in_weight_signed,edge_in_weight_abs,edge_out_count,edge_out_weight_signed,edge_out_weight_abs,necessity_dMargin,necessity_fraction,necessity_sigma,sufficiency_dS,sufficiency_sigma,intervention_position_collapsed,is_bottleneck_candidate,is_super_weight,role
0,40,13463,0.095654296875,0,0.0,0.0,62,-1.4714797660708427,4.224860079586506,-1.4250000000000007,-0.09965034965034969,-25.410262020081657,-0.006249999999999645,0.42425965396224286,True,True,False,
22,40,11137,-0.09461517333984375,15,-0.2432137131690979,0.9975490123033524,63,0.6054560616612434,2.074054516851902,-0.08750000000000036,-0.006118881118881143,-1.6851482666022752,-0.43125000000000036,-18.18842193921924,True,True,False,
30,42,3587,0.09447479248046875,39,2.403868056833744,3.8517050370573997,13,-0.2945535480976105,0.3891419470310211,0.2624999999999993,0.018356643356643308,4.523292715616621,-0.01875000000000071,-0.12317215760196414,True,True,False,
10,22,853,-0.09354248046875,6,-5.561279296875,5.561279296875,81,0.35940977185964584,1.717918075621128,-1.2125000000000004,-0.0847902097902098,-21.64085142373446,0.03125,2.066555088654708,True,True,False,
30,40,7041,0.0923828125,24,-0.480782613158226,1.2539048194885254,18,-0.019960880279541016,0.020017504692077637,0.27500000000000036,0.019230769230769256,4.7450227506958855,0.04374999999999929,2.6139869002188374,True,True,False,
28,40,3413,-0.0912109375,20,-0.09855040907859802,0.3148639053106308,33,-0.08158226311206818,0.27634814381599426,-0.1750000000000007,-0.012237762237762287,-3.2372585121570068,0.01249999999999929,1.2454073713084366,True,True,False,
31,43,10463,0.090625,62,-1.5466211438179016,1.978988379240036,0,0.0,0.0,0.3249999999999993,0.022727272727272676,5.631942891012853,-0.01249999999999929,0.15054374818017824,True,True,False,
26,44,11984,-0.0904296875,37,-0.12708912789821625,0.776897519826889,8,0.12456893920898438,0.3739585876464844,-0.21250000000000036,-0.014860139860139884,-3.90244861739474,-1.3625000000000007,-58.97209190074919,True,True,False,
30,43,3587,0.09019012451171875,49,1.5667626410722733,3.636966794729233,8,-0.0998373031616211,0.1970052719116211,0.2624999999999993,0.018356643356643308,4.523292715616621,-0.01875000000000071,-0.12317215760196414,True,True,False,
31,43,2111,0.0888671875,61,0.48426904529333115,1.2379859313368797,0,0.0,0.0,0.3874999999999993,0.027097902097902048,6.740593066409085,0.1875,8.909452733206713,True,True,False,
28,44,6305,0.0880859375,41,-0.5645531862974167,1.1129515022039413,5,-0.16379356384277344,0.37112998962402344,0.28749999999999964,0.02010489510489508,4.96675278577512,1.0437499999999993,46.408531825351666,True,True,False,
30,40,4128,0.0875,24,-0.6827469766139984,0.8578376471996307,18,0.033661648631095886,0.04451553523540497,0.23749999999999893,0.01660839160839153,4.07983264545812,-0.006249999999999645,0.42425965396224286,True,True,False,
15,42,9635,0.0865234375,14,-0.34170109033584595,1.5029025673866272,55,0.3382573127746582,3.804924488067627,0.9375,0.06555944055944056,16.496714609895943,0.40000000000000036,18.215793529797452,True,True,False,
28,40,6305,0.08651771545410156,20,-1.8465766310691833,3.146143525838852,38,-0.06766463816165924,1.025981828570366,0.28749999999999964,0.02010489510489508,4.96675278577512,1.0437499999999993,46.408531825351666,True,True,False,
15,41,9635,0.0862060546875,14,-0.22296981513500214,2.0187514275312424,55,-0.11456980556249619,1.281519241631031,0.9375,0.06555944055944056,16.496714609895943,0.40000000000000036,18.215793529797452,True,True,False,
24,44,2598,0.0861328125,28,-0.15314336866140366,0.4006301537156105,9,0.20679616928100586,1.0778899192810059,0.5250000000000004,0.03671328671328673,9.179623452280815,1.7874999999999996,78.98072461341921,True,True,False,
30,43,11430,0.08558349609375,48,-0.5856855809688568,0.7958004027605057,8,0.6115570068359375,1.0220184326171875,0.6374999999999993,0.04458041958041953,11.175193767994015,-0.03125,-0.6706039691660933,True,True,False,
11,39,4258,0.085565185546875,9,2.678107738494873,2.7970921993255615,77,-0.4920130968093872,2.7631120830774307,2.6624999999999996,0.18618881118881114,47.09545945083195,0.15625,7.540873204296312,True,True,False,
31,42,2111,0.08544921875,48,0.5638097003102303,1.3614368364214897,0,0.0,0.0,0.3874999999999993,0.027097902097902048,6.740593066409085,0.1875,8.909452733206713,True,True,False,
26,40,11984,-0.08447418212890626,19,0.09839653968811035,1.04801344871521,49,-0.09233332425355911,1.0846190229058266,-0.21250000000000036,-0.014860139860139884,-3.90244861739474,-1.3625000000000007,-58.97209190074919,True,True,False,
2,14,5789,0.08294677734375,4,0.245819091796875,0.514068603515625,84,-1.524168536067009,2.6599785536527634,-0.25,-0.01748251748251748,-4.567638722632473,-0.037499999999999645,-0.944319874948158,True,True,False,
30,42,2653,-0.0823028564453125,39,0.8424307182431221,7.2927442118525505,13,-0.318670392036438,0.3428226709365845,-0.037499999999999645,-0.0026223776223775973,-0.7982281262852766,-1.3937500000000007,-60.340671429659594,True,True,False,
30,40,3587,0.08150787353515625,24,1.2795379757881165,2.452353850007057,18,-0.08309709280729294,0.15934918075799942,0.2624999999999993,0.018356643356643308,4.523292715616621,-0.01875000000000071,-0.12317215760196414,True,True,False,
22,44,11137,-0.0814453125,21,-0.9640704095363617,1.3074546158313751,11,0.13103652000427246,0.86618971824646,-0.08750000000000036,-0.006118881118881143,-1.6851482666022752,-0.43125000000000036,-18.18842193921924,True,True,False,
28,43,3413,-0.08125,37,-0.2485406994819641,0.7130207866430283,16,-0.007828503847122192,0.08379456400871277,-0.1750000000000007,-0.012237762237762287,-3.2372585121570068,0.01249999999999929,1.2454073713084366,True,True,False,
31,40,9127,-0.0798828125,29,-5.253188334405422,6.1789607629179955,0,0.0,0.0,-0.16249999999999964,-0.011363636363636338,-3.0155284770777415,0.01875000000000071,1.519123277090579,True,True,False,
24,44,1619,-0.0791015625,29,-1.4907394349575043,2.1308551132678986,9,-0.5318679809570312,1.4831695556640625,0.01249999999999929,0.0008741258741258244,0.0886920140316904,-2.59375,-112.89412533981896,True,True,False,
0,28,11311,0.07862548828125,0,0.0,0.0,82,-0.4892616271972656,8.751076698303223,-0.5374999999999996,-0.037587412587412564,-9.667429529455136,0.01875000000000071,1.519123277090579,True,True,False,
20,43,9928,0.0783447265625,16,1.5175553262233734,1.9947596490383148,31,-2.282433032989502,6.031701564788818,-0.012500000000001066,-0.0008741258741259486,-0.35476805612680884,1.4562500000000007,64.47378160696901,True,True,False,
26,43,4904,-0.07828369140625,33,0.28634197264909744,1.9052185490727425,22,0.37262606620788574,1.7428157329559326,-0.09999999999999964,-0.006993006993006968,-1.9068783016815092,-0.21250000000000036,-8.608365236846433,True,True,False,
5,36,11491,0.07783584594726563,6,0.34623146057128906,0.49161529541015625,81,-0.14064999669790268,2.0910783782601357,0.1374999999999993,0.009615384615384566,2.305992364824155,-0.01875000000000071,-0.12317215760196414,True,True,False,
30,44,11533,0.077734375,57,-0.3809410631656647,0.5402774661779404,2,0.006078243255615234,0.007288455963134766,0.11249999999999893,0.007867132867132792,1.862532294665656,0.03125,2.066555088654708,True,True,False,
22,39,5816,0.07699909210205078,13,0.043473020195961,0.2061019092798233,62,0.051227129995822906,0.28729503601789474,0.4499999999999993,0.031468531468531416,7.8492432418053175,-0.006249999999999645,0.42425965396224286,True,True,False,
30,44,11430,0.076953125,56,-0.16763050854206085,0.224722757935524,2,0.160797119140625,0.188812255859375,0.6374999999999993,0.04458041958041953,11.175193767994015,-0.03125,-0.6706039691660933,True,True,False,
21,42,10092,0.07677001953125,17,0.3930930867791176,0.5826968923211098,50,0.016724467277526855,3.2336978912353516,-0.025000000000000355,-0.001748251748251773,-0.5764980912060427,0.05000000000000071,2.88770280600098,True,True,False,
28,42,2807,0.07640380859375,31,-1.216420866549015,11.060605369508266,26,1.3496770858764648,2.969175338745117,0.16249999999999964,0.011363636363636338,2.7494524349826546,0.6125000000000007,27.52213432638819,True,True,False,
18,43,8429,0.0759521484375,16,-2.1956420838832855,2.452438563108444,32,-0.812591016292572,1.5620589852333069,0.6374999999999993,0.04458041958041953,11.175193767994015,0.25624999999999964,11.920327696809577,True,True,False,
31,40,2111,0.07578125,29,-0.35606248676776886,1.3461721390485764,0,0.0,0.0,0.3874999999999993,0.027097902097902048,6.740593066409085,0.1875,8.909452733206713,True,True,False,
11,37,4258,0.07523460388183593,9,1.4352982938289642,1.4668494164943695,77,-0.28403567522764206,1.4489819034934044,2.6624999999999996,0.18618881118881114,47.09545945083195,0.15625,7.540873204296312,True,True,False,
31,42,10176,-0.074951171875,48,-6.033260710537434,11.498511768877506,0,0.0,0.0,0.3125,0.021853146853146852,5.410212855933619,-0.40000000000000036,-16.819842410308837,True,True,False,
28,42,6394,0.073828125,31,0.25028855353593826,0.5692995563149452,26,0.2118358612060547,0.21499887108802795,0.037499999999999645,0.0026223776223775973,0.5321520841901897,-0.006249999999999645,0.42425965396224286,True,True,False,
28,42,1222,0.07301025390625,31,0.492887020111084,2.7593324184417725,26,1.8427026122808456,1.9843035787343979,0.09999999999999964,0.006993006993006968,1.640802259586422,0.7937499999999993,35.459895594068456,True,True,False,
31,43,5831,0.07294921875,63,0.6687463521957397,1.4372808635234833,0,0.0,0.0,0.29999999999999893,0.020979020979020904,5.188482820854354,0.04374999999999929,2.6139869002188374,True,True,False,
22,42,7356,-0.0728271484375,20,-0.6557830572128296,1.325512334704399,44,0.17369163036346436,0.47857940196990967,0.08750000000000036,0.006118881118881143,1.419072224507188,-0.037499999999999645,-0.944319874948158,True,True,False,
23,42,2069,0.07275390625,24,0.8801286593079567,1.0130015835165977,45,-0.23308423161506653,2.764447420835495,0.1875,0.013111888111888112,3.1929125051411535,0.9749999999999996,43.39765686174879,True,True,False,
1,1,198,0.07235107421875,2,-500.0,500.0,85,-0.8208938539028168,5.612695783376694,0.025000000000000355,0.001748251748251773,0.31042204911095583,0.006249999999999645,0.971691465526372,True,True,True,
